age,avg_order_value,total_orders,last_purchase,is_fraudulent,email_open_rate,loyalty_score,churn_risk,tenure_days,gender_encoded,country_encoded,category_encoded
34,96.28,8,241,0,32.1,11,0.74,1732,1,3,3
21,87.02,11,143,0,17.2,82,0.26,1372,1,7,3
24,125.46,10,79,0,77.7,73,0.64,478,0,2,0
79,62.79,8,74,0,50.95,12,0.32,1195,1,2,3
58,44.92,8,298,0,16.6,31,0.24,1602,0,6,1
48,72.23,10,283,0,3.9,31,0.44,1771,0,2,0
68,80.57,9,214,0,98.7,43,0.29,764,0,1,1
77,11.48,9,245,0,71.4,58,0.15,1603,1,2,2
76,120.79,7,237,0,68.0,50,0.27,319,0,0,2
72,32.0,10,336,0,50.3,98,0.15,900,1,8,1
56,238.9,11,18,0,43.5,80,0.14,1107,1,9,4
72,244.94,11,73,0,79.6,41,0.41,1553,2,0,4
51,25.37,7,54,0,50.95,76,0.7,734,1,0,4
23,72.27,7,82,0,6.1,77,0.14,373,1,5,1
67,60.01,5,163,0,85.9,36,0.61,1124,0,5,3
55,57.09,9,317,0,76.2,77,0.38,972,1,7,0
62,115.19,9,362,0,48.6,44,0.23,1318,0,5,3
75,40.3,11,166,0,50.95,66,0.35,86,1,7,1
68,58.97,8,115,0,83.5,15,0.15,1155,1,0,3
79,42.42,9,296,0,79.4,77,0.31,374,1,9,2
51,151.72,14,187,0,13.9,34,0.34,1147,1,6,0
61,269.46,9,254,0,54.9,90,0.11,1765,1,6,1
32,63.86,10,341,0,96.9,70,0.25,168,0,8,0
31,123.13,5,321,0,73.5,85,0.04,80,0,4,4
23,208.57,7,352,0,97.3,44,0.22,948,2,6,4
67,64.12,13,18,0,77.6,33,0.3,1519,1,4,2
54,109.57,10,310,0,52.5,79,0.01,1032,0,2,1
67,96.68,8,301,0,60.5,99,0.18,70,0,3,4
49,126.78,15,3,0,70.9,92,0.15,746,2,0,0
20,93.19,10,189,0,72.9,6,0.14,1681,1,9,0
20,144.18,12,280,0,74.8,40,0.51,1579,0,7,2
39,38.93,6,62,0,50.95,6,0.19,1030,0,4,4
39,119.0,11,268,0,30.9,75,0.25,1012,1,8,3
27,55.24,14,253,0,82.9,14,0.14,1487,0,6,4
68,66.13,12,114,1,57.0,85,0.45,868,1,1,2
20,177.36,9,341,0,88.5,84,0.24,1276,0,6,4
78,51.5,8,259,0,63.1,5,0.23,1400,2,5,1
29,86.9,6,1,0,93.5,45,0.38,1024,0,0,2
46,139.14,15,66,0,42.4,59,0.07,1386,1,5,3
65,63.8,9,285,1,50.95,73,0.76,1708,1,6,0
34,131.94,8,131,0,64.5,94,0.27,490,2,1,4
24,94.65,7,47,0,77.5,43,0.46,982,0,5,0
30,122.8,12,42,0,69.1,53,0.29,121,1,9,2
73,146.11,9,92,0,72.5,27,0.39,308,0,5,0
19,129.84,10,140,0,2.9,69,0.1,1246,0,1,1
21,239.44,10,46,0,96.5,69,0.45,963,1,5,2
27,99.02,8,230,0,26.4,48,0.17,463,1,4,2
56,52.4,12,223,0,41.4,79,0.23,964,1,2,4
41,150.4,8,283,0,41.8,73,0.16,1821,0,7,2
34,93.19,9,36,0,90.7,25,0.41,1172,0,6,1
69,102.7,12,27,0,74.4,8,0.36,719,0,4,4
23,108.8,11,157,0,62.0,78,0.28,130,0,7,1
36,99.35,13,221,0,12.0,32,0.09,1219,0,2,3
22,93.17,14,8,0,32.3,95,0.38,910,0,4,4
49,43.64,11,69,0,49.2,61,0.17,1781,1,8,2
27,149.02,12,341,0,11.5,87,0.34,1334,0,4,2
26,38.67,9,65,0,57.1,1,0.06,1765,1,9,2
44,42.94,14,94,0,21.4,31,0.23,1310,0,1,3
30,105.37,10,180,0,82.4,71,0.13,798,0,6,1
36,129.76,6,69,0,82.9,15,0.69,1484,1,0,2
38,33.7,8,233,0,59.9,70,0.22,935,2,7,0
41,94.31,12,260,0,36.0,16,0.59,1551,1,5,2
55,93.19,13,19,0,4.5,78,0.54,1537,0,6,4
21,130.26,10,357,0,62.9,81,0.14,443,1,0,4
41,74.97,5,357,1,78.5,74,0.46,175,2,2,0
76,158.47,11,185,0,79.0,93,0.36,1816,1,4,3
52,145.8,9,304,0,48.4,72,0.54,956,1,0,4
20,151.42,8,63,0,14.0,57,0.27,1181,1,8,3
21,113.97,9,177,0,6.5,11,0.25,1432,1,6,3
74,57.88,9,234,0,5.6,18,0.43,571,1,6,0
54,137.68,7,352,0,24.9,45,0.37,1710,0,6,4
57,54.63,12,249,0,14.1,20,0.3,1641,1,1,2
65,72.99,10,294,0,16.9,80,0.29,76,1,2,3
71,135.57,15,39,0,69.9,91,0.33,444,1,1,3
52,257.71,11,286,0,18.0,87,0.23,499,0,6,4
48,156.37,11,258,0,69.2,14,0.16,1279,0,8,4
73,117.08,9,239,0,35.2,76,0.21,118,0,5,0
61,59.46,11,71,0,77.5,27,0.22,1418,0,8,1
42,57.96,12,29,0,15.9,77,0.3,1728,1,7,1
57,124.67,19,350,0,2.3,80,0.49,79,1,2,1
30,99.49,9,28,0,8.9,97,0.08,565,1,4,3
21,31.16,11,311,0,96.6,88,0.61,840,0,6,0
63,93.19,12,86,0,53.8,76,0.31,980,2,0,1
31,174.17,9,107,0,60.7,9,0.1,297,0,5,4
30,105.22,5,318,0,96.7,13,0.13,39,1,4,3
44,57.57,11,29,1,77.6,45,0.08,1144,1,3,3
23,137.83,4,308,0,11.3,8,0.49,1377,1,8,4
34,200.9,18,45,0,42.2,56,0.29,1473,0,5,0
53,150.62,12,358,0,82.1,82,0.29,845,1,3,0
57,117.43,9,136,0,66.5,91,0.42,272,2,1,1
66,56.51,10,262,0,21.6,97,0.18,992,1,3,4
52,72.28,15,62,0,80.6,7,0.14,448,2,4,2
34,82.51,9,43,0,55.9,77,0.49,1720,0,2,0
58,44.56,11,250,0,78.8,15,0.07,525,0,8,1
19,93.24,6,334,0,62.6,98,0.6,220,0,5,3
74,143.43,11,206,0,46.3,56,0.03,235,0,3,0
30,190.93,11,58,0,72.9,84,0.01,1492,0,8,2
69,18.35,9,205,0,86.6,56,0.19,480,0,5,3
19,68.52,11,330,0,46.6,37,0.09,637,0,5,3
69,126.86,7,83,0,3.0,64,0.36,1426,2,4,4
45,96.4,7,12,0,59.3,17,0.3,1543,0,8,4
60,167.1,10,236,0,9.0,93,0.05,1399,0,4,0
76,110.66,7,157,0,32.5,21,0.05,1235,0,3,2
43,171.71,6,103,0,55.0,78,0.3,71,1,7,4
39,124.72,11,358,0,34.5,93,0.24,1723,1,2,1
64,93.19,15,339,0,28.1,86,0.4,898,0,7,3
60,77.86,5,364,0,2.0,52,0.48,1264,0,9,1
72,59.63,7,42,0,26.9,33,0.16,137,0,6,3
20,31.91,6,178,0,38.5,77,0.24,201,1,7,1
52,225.1,6,357,0,29.0,95,0.21,1270,0,1,3
77,45.14,10,263,1,62.8,12,0.15,78,0,2,4
75,73.02,15,242,0,66.6,96,0.35,81,1,6,1
29,93.19,12,36,0,78.0,46,0.53,712,0,3,0
41,405.36,12,361,0,18.6,70,0.14,1080,0,4,0
22,200.72,8,352,0,61.9,75,0.47,494,1,1,2
37,128.1,12,345,1,43.0,87,0.15,535,0,6,2
56,93.19,14,363,0,32.3,71,0.54,1461,0,6,2
56,93.19,11,249,0,48.3,57,0.2,1002,1,5,1
30,262.54,14,119,0,48.1,20,0.41,603,1,9,3
58,99.85,8,191,0,63.9,68,0.22,748,2,4,2
74,165.64,10,294,0,55.9,85,0.08,1788,1,3,4
70,76.08,9,61,0,63.1,44,0.49,1344,1,8,0
62,160.29,11,209,0,98.0,30,0.18,1360,1,7,0
29,38.85,14,294,0,81.0,25,0.05,1273,0,2,4
30,100.09,6,51,0,50.95,31,0.35,1441,0,9,0
73,67.45,8,209,0,50.95,2,0.37,1060,0,5,1
27,95.2,12,312,0,22.9,84,0.22,960,1,5,4
50,184.47,16,278,0,51.9,54,0.2,1566,0,6,1
74,77.49,17,201,0,71.2,14,0.45,1338,1,0,0
57,345.0,14,138,0,50.95,23,0.2,1790,1,7,4
71,327.06,10,339,0,13.7,69,0.59,1027,0,9,4
33,250.17,11,18,0,50.95,52,0.37,83,1,6,4
62,109.9,11,320,0,37.9,83,0.19,846,0,9,0
52,358.69,8,94,0,76.7,50,0.18,1358,2,1,0
20,148.87,8,129,0,45.0,71,0.44,844,1,4,0
73,21.75,12,104,0,50.95,85,0.29,1345,0,2,2
22,93.19,15,196,0,59.0,33,0.27,237,0,7,2
43,116.21,19,259,1,50.95,84,0.34,1641,2,5,3
28,35.74,8,38,0,17.4,9,0.69,1158,1,0,4
79,254.75,12,304,0,91.5,95,0.13,1017,0,3,0
24,40.52,9,130,0,45.9,8,0.05,1661,1,8,4
70,69.24,12,153,0,41.9,75,0.31,607,0,4,1
73,93.19,12,40,1,75.1,7,0.35,1519,1,7,1
27,72.64,8,320,0,4.5,21,0.3,302,0,1,0
59,174.39,14,121,0,84.1,92,0.08,33,1,7,2
69,114.01,10,243,0,67.0,53,0.29,1716,1,3,3
51,166.59,7,244,0,14.5,15,0.13,873,0,2,2
20,74.42,12,143,0,6.5,72,0.6,273,0,2,4
25,72.93,7,185,0,0.3,52,0.21,791,0,9,2
48,65.82,6,34,0,29.4,76,0.36,91,0,6,0
28,51.58,11,210,0,32.5,69,0.47,1493,1,2,2
62,43.42,8,32,0,17.7,72,0.08,309,0,0,1
24,55.28,8,158,0,28.7,37,0.13,918,0,8,0
62,33.17,6,316,0,56.2,78,0.5,387,1,1,0
19,149.42,11,363,0,11.3,4,0.12,1300,0,3,0
23,222.47,7,191,0,20.1,91,0.03,844,0,5,2
58,26.65,12,162,0,56.2,79,0.52,1765,0,2,1
49,107.61,5,251,0,70.4,84,0.27,862,0,5,2
37,146.12,8,38,1,93.1,61,0.41,1839,0,2,4
74,120.62,10,130,0,51.1,22,0.18,508,1,0,3
51,19.09,6,95,0,11.3,49,0.13,1703,1,5,3
67,148.42,15,140,0,59.2,36,0.21,389,0,6,3
33,194.72,12,269,1,99.5,94,0.51,219,1,1,4
42,114.7,17,168,0,88.3,97,0.2,334,1,8,4
29,52.61,14,274,0,78.0,63,0.31,218,1,0,4
24,56.8,9,364,0,73.5,92,0.13,757,0,6,1
56,27.64,14,98,0,75.6,38,0.21,280,1,8,0
34,93.19,14,60,0,9.1,40,0.08,1788,0,6,4
62,160.15,14,322,0,50.95,64,0.24,415,0,6,3
28,103.09,6,216,0,69.0,68,0.21,1444,1,6,3
23,103.82,10,76,0,7.3,56,0.52,1104,0,9,2
78,35.57,12,207,0,91.5,14,0.25,1457,0,8,0
40,59.91,11,347,0,12.8,2,0.56,1244,0,6,4
44,93.19,10,44,0,8.8,63,0.13,149,0,4,0
63,61.54,5,346,0,12.3,19,0.67,1834,1,4,4
23,114.44,10,201,0,50.95,78,0.17,1727,0,2,3
55,94.15,7,209,0,50.95,71,0.26,432,1,1,0
19,72.24,14,327,0,9.5,9,0.33,1017,2,5,0
39,354.7,12,134,0,78.6,33,0.38,623,0,2,4
37,102.21,13,21,0,20.0,88,0.19,1397,0,9,4
42,107.76,8,357,0,50.95,61,0.29,628,1,4,0
32,93.19,9,59,0,49.1,85,0.37,431,1,8,4
77,74.62,9,297,0,90.6,44,0.53,1226,1,1,0
66,50.36,14,58,0,89.3,65,0.16,1341,0,1,2
46,170.36,12,230,0,23.8,85,0.26,1398,1,5,0
25,99.75,15,284,0,53.8,57,0.49,1775,0,8,1
54,12.5,10,182,0,98.5,24,0.31,1709,1,3,0
66,93.19,14,100,0,33.2,44,0.2,144,2,5,2
69,32.2,10,113,0,50.95,68,0.44,370,1,1,2
50,57.06,12,41,0,71.8,6,0.6,308,2,9,3
39,21.14,11,28,0,50.3,67,0.17,776,2,0,3
67,72.71,14,276,0,94.0,34,0.4,333,0,0,1
64,307.41,5,96,0,57.5,25,0.35,517,0,4,4
22,68.57,8,190,1,51.1,27,0.3,499,1,1,4
56,197.58,10,318,0,91.5,18,0.39,506,0,9,2
35,93.19,10,37,0,38.0,5,0.37,776,1,5,2
55,55.37,10,206,0,59.7,88,0.08,448,1,9,3
71,74.78,15,193,0,84.6,96,0.35,1019,0,7,2
70,76.37,10,139,0,59.8,85,0.59,636,0,5,0
54,31.55,6,288,0,29.8,44,0.45,628,0,6,0
47,131.85,10,256,0,55.8,98,0.5,552,1,5,1
68,93.19,10,224,0,43.2,93,0.3,381,1,4,0
48,93.19,13,27,0,98.5,5,0.42,1136,1,0,1
27,146.37,7,189,0,5.1,61,0.38,176,1,5,3
32,88.56,16,244,0,76.8,92,0.05,571,1,6,0
59,47.09,7,333,0,2.4,6,0.34,1589,1,7,1
76,36.6,16,314,0,60.4,75,0.55,884,1,9,4
65,37.72,12,48,0,43.1,39,0.07,1007,0,8,1
61,166.36,10,300,0,91.0,8,0.52,1120,1,0,0
35,331.76,13,203,0,53.9,99,0.14,41,0,9,1
40,27.87,6,114,0,82.7,75,0.1,339,1,7,3
50,79.77,15,19,0,67.2,84,0.57,1373,0,8,2
33,52.74,8,84,0,44.7,43,0.7,1488,0,1,4
71,93.19,11,252,0,33.8,86,0.1,1241,1,2,3
55,149.71,9,51,0,11.7,41,0.5,1836,0,4,4
52,23.65,11,147,0,1.4,76,0.55,1528,1,9,4
51,88.03,4,185,0,0.1,69,0.26,1266,0,3,1
45,85.48,14,172,0,50.95,98,0.83,1434,1,8,2
19,53.85,11,352,0,56.1,98,0.27,1426,2,1,1
47,144.62,14,113,0,97.5,30,0.36,721,1,3,1
30,111.56,14,1,0,70.5,59,0.31,808,1,2,0
58,32.6,13,33,0,7.1,23,0.32,485,0,2,1
33,93.19,11,281,0,64.5,57,0.25,1670,1,0,2
76,196.87,9,160,0,48.5,25,0.31,1354,0,3,3
22,49.17,10,169,0,63.6,48,0.82,38,0,0,1
72,215.25,16,93,0,62.3,70,0.13,617,0,0,2
45,61.86,9,247,0,14.4,42,0.01,1134,1,0,1
70,17.12,15,320,0,91.9,29,0.15,963,0,0,4
56,110.81,3,7,0,55.5,85,0.35,94,0,1,1
62,91.5,10,320,0,70.1,71,0.33,1040,1,4,0
37,17.07,11,109,0,38.7,45,0.54,474,1,5,4
41,208.79,8,31,0,12.2,41,0.05,315,1,1,2
78,187.57,8,50,0,50.95,73,0.43,403,2,7,1
44,86.95,6,167,0,94.2,63,0.25,1569,1,0,4
47,93.19,7,65,0,58.1,47,0.03,1120,0,8,4
75,27.37,11,30,0,19.9,1,0.31,572,1,8,3
62,28.68,16,323,0,62.3,95,0.13,1798,1,3,4
44,46.28,7,11,0,42.9,20,0.62,1054,0,3,2
43,42.28,11,286,0,39.9,92,0.39,694,2,7,1
24,58.99,14,22,0,91.4,19,0.13,462,0,1,4
59,56.06,6,160,0,73.7,65,0.16,1039,0,8,2
64,50.26,9,263,0,50.9,93,0.11,1728,0,6,3
70,113.3,18,189,0,41.8,74,0.42,363,1,6,1
76,82.87,6,240,0,24.3,36,0.32,1556,1,5,0
55,93.19,7,79,0,34.3,23,0.12,1122,0,6,4
22,73.69,12,270,0,54.1,82,0.56,638,2,9,4
40,202.76,10,103,0,4.8,29,0.59,1623,0,0,3
45,161.67,8,77,0,35.8,92,0.41,1030,1,7,2
51,138.4,8,11,0,49.4,44,0.35,1820,1,3,3
70,67.28,11,282,0,60.8,7,0.31,1156,1,9,2
32,65.65,8,110,0,74.3,31,0.05,1276,2,4,1
49,154.54,11,259,0,1.4,38,0.24,174,0,0,4
43,78.41,13,309,0,29.5,66,0.1,805,0,8,0
65,226.08,8,350,0,26.1,79,0.37,1640,1,0,3
48,73.56,9,195,1,52.1,22,0.15,338,0,3,0
36,79.75,4,339,0,46.6,75,0.18,692,0,2,0
26,110.21,12,183,0,8.0,54,0.21,365,1,2,4
46,111.5,7,145,0,76.1,54,0.24,125,0,9,4
71,68.68,17,174,0,68.7,83,0.45,1129,1,1,0
78,116.38,8,199,0,82.1,6,0.59,1737,1,8,1
75,114.17,8,187,0,50.95,73,0.28,1590,0,3,0
68,139.44,6,105,0,50.6,62,0.19,1672,0,3,2
56,81.35,3,72,0,60.4,29,0.19,412,1,3,2
21,54.94,10,271,0,4.9,43,0.11,1502,0,6,2
79,12.87,8,213,0,95.9,67,0.53,1662,1,3,2
20,289.68,5,185,0,79.4,62,0.28,139,0,2,3
73,138.86,7,139,1,24.4,13,0.34,1372,0,4,1
46,123.62,9,166,0,62.9,64,0.27,1134,0,7,3
69,98.01,9,142,0,14.3,47,0.58,97,0,0,3
28,114.39,9,71,1,87.3,60,0.32,1444,1,7,2
50,200.83,13,343,0,9.8,15,0.23,1005,1,2,1
55,100.13,6,146,0,90.4,5,0.5,1064,0,2,1
75,97.75,8,100,0,82.8,69,0.04,1142,1,4,0
28,162.77,10,337,0,47.8,2,0.5,1805,0,5,3
44,45.31,7,84,0,65.3,38,0.3,1610,1,9,1
50,32.89,6,304,0,24.6,94,0.28,45,1,6,4
38,78.44,9,294,0,38.4,54,0.42,786,1,1,3
56,49.34,8,333,0,21.7,92,0.23,559,2,3,1
48,140.5,9,142,0,52.8,39,0.31,93,1,3,4
55,116.73,9,310,0,31.9,96,0.3,1110,0,4,4
63,205.15,9,194,0,35.2,20,0.33,667,1,5,4
19,115.7,13,183,0,44.3,20,0.31,504,1,3,2
44,167.84,7,300,0,87.3,29,0.48,348,0,6,0
53,190.56,7,66,0,54.9,35,0.33,1506,0,9,0
28,55.01,9,221,0,80.7,32,0.25,961,0,6,1
64,61.13,10,261,0,84.9,17,0.25,1080,0,5,1
35,43.9,7,325,0,24.5,51,0.25,1666,1,2,0
76,71.17,8,21,0,77.8,8,0.21,408,1,6,4
18,85.36,10,340,0,64.9,21,0.25,1428,2,7,1
52,164.34,12,165,0,50.7,23,0.46,1243,1,6,2
52,105.85,9,101,0,8.9,51,0.18,478,0,2,2
48,40.89,9,313,0,57.2,91,0.45,760,0,3,0
45,276.57,8,109,0,15.5,6,0.08,252,1,0,1
56,410.59,12,341,0,81.6,52,0.37,1505,0,0,1
18,15.74,7,315,0,93.5,8,0.54,1553,1,0,4
42,123.59,14,178,0,47.8,99,0.39,1815,1,3,1
60,51.71,16,166,0,44.1,69,0.42,205,1,4,0
55,59.87,6,133,0,48.9,33,0.1,932,0,9,1
37,127.22,7,29,0,6.7,62,0.32,406,1,9,1
20,257.82,13,362,0,23.7,65,0.63,979,0,3,2
68,86.01,12,85,0,94.1,63,0.17,1275,2,6,0
19,125.37,11,8,0,34.5,88,0.31,1616,0,1,3
35,65.34,15,135,0,59.1,32,0.2,150,0,9,0
79,82.84,10,289,0,64.9,55,0.22,1684,0,7,0
61,153.96,15,135,0,87.7,33,0.17,680,1,7,3
78,122.69,9,139,0,23.8,38,0.42,720,0,8,3
27,93.19,10,42,0,89.0,2,0.3,115,0,7,2
22,68.92,12,104,0,39.2,81,0.33,1194,2,9,4
26,71.66,9,311,0,92.2,10,0.12,1745,2,1,0
19,123.11,7,30,0,41.1,66,0.27,279,0,2,0
51,66.27,7,169,0,10.4,76,0.34,190,0,0,0
77,139.65,6,160,0,5.2,94,0.32,1768,0,6,0
55,24.44,10,274,0,96.7,15,0.13,1366,0,2,2
78,196.95,6,252,0,12.1,87,0.14,1445,0,1,0
48,122.16,6,218,0,54.1,82,0.29,438,1,4,3
27,138.04,9,112,0,52.7,61,0.17,968,2,0,3
67,60.8,10,219,0,40.1,31,0.23,118,1,8,1
29,150.41,8,182,0,41.8,38,0.21,1101,0,4,2
53,80.25,8,259,0,47.6,29,0.3,1835,0,9,1
71,85.34,8,11,0,10.0,78,0.6,717,2,1,0
38,46.98,11,339,0,79.1,43,0.15,577,1,0,2
66,43.76,15,359,0,37.7,23,0.53,784,0,8,2
64,47.61,14,245,0,24.5,25,0.2,544,0,6,4
23,82.35,9,249,0,31.8,28,0.14,1428,1,6,4
65,49.53,6,57,0,61.2,99,0.2,1806,0,3,1
66,87.14,15,303,0,77.5,94,0.13,831,0,9,1
20,77.31,9,0,0,15.3,91,0.18,1572,0,7,3
27,205.57,7,360,0,59.3,72,0.19,1637,1,1,3
22,73.38,12,202,0,42.2,83,0.35,556,0,8,3
63,71.18,9,43,0,86.2,1,0.29,844,0,8,2
43,91.3,12,318,0,94.9,20,0.21,45,1,7,0
78,78.75,11,94,0,67.9,94,0.26,448,1,7,1
38,81.21,6,293,0,59.0,29,0.02,1802,2,4,3
62,93.19,8,8,0,50.95,8,0.12,1110,0,0,2
43,95.05,13,261,0,49.6,62,0.26,1033,0,4,4
55,63.35,8,325,0,5.5,14,0.38,1346,1,5,0
61,108.19,11,252,0,70.1,38,0.36,279,1,5,4
43,124.64,7,307,0,58.0,3,0.58,884,1,9,4
25,40.82,8,322,0,15.1,3,0.24,1190,1,3,0
22,56.22,10,95,0,21.3,55,0.15,461,0,1,2
79,29.74,9,354,0,23.1,78,0.19,1728,0,8,4
32,43.68,14,129,0,73.2,21,0.09,1417,0,0,2
76,167.89,8,35,0,51.8,35,0.28,972,1,6,4
33,271.65,10,104,0,4.8,44,0.14,1746,0,6,3
18,64.95,12,198,0,83.8,44,0.48,243,1,2,0
33,47.45,8,290,0,64.5,43,0.47,1083,1,7,1
54,93.19,9,29,0,73.3,41,0.2,800,2,9,0
20,101.71,10,92,0,93.7,27,0.41,1699,0,2,4
69,192.34,14,235,0,26.0,92,0.37,731,0,2,4
64,60.72,11,360,0,59.0,28,0.18,543,1,3,3
48,81.59,12,194,0,76.0,5,0.13,602,2,1,3
30,41.23,13,255,0,51.3,43,0.12,1707,0,8,0
73,88.61,7,355,0,48.6,63,0.23,1246,0,0,1
33,66.15,9,358,0,92.9,39,0.2,209,1,6,0
72,139.18,8,30,0,24.4,10,0.12,993,2,6,1
60,97.01,10,24,0,65.3,63,0.2,1252,0,6,2
38,93.19,9,302,0,97.0,9,0.34,1196,0,5,4
19,40.9,14,0,0,22.0,84,0.23,412,1,1,2
71,323.35,7,357,0,46.2,93,0.08,695,1,9,0
44,132.59,8,117,1,97.5,29,0.28,737,1,6,1
55,58.63,10,164,0,3.6,28,0.51,1147,1,3,1
43,53.15,10,112,0,63.0,11,0.18,806,0,6,2
75,226.54,9,194,0,40.5,85,0.28,977,1,9,3
79,168.81,11,139,0,77.1,99,0.27,716,1,5,3
76,177.28,9,19,0,32.3,87,0.13,995,1,3,2
55,101.85,11,285,0,37.3,93,0.13,1744,1,2,3
63,166.76,13,230,0,51.6,15,0.35,1136,1,9,1
42,117.31,7,78,0,34.6,81,0.29,1336,0,2,0
28,119.79,9,127,0,26.0,24,0.18,1425,0,7,3
25,33.04,6,84,0,35.5,35,0.64,66,1,4,1
25,38.1,17,63,0,90.8,61,0.35,854,1,6,0
50,45.18,12,273,0,34.3,20,0.18,234,1,9,1
70,42.53,7,287,0,89.9,58,0.29,1659,1,4,4
24,17.73,9,252,0,20.5,63,0.37,753,0,0,0
55,46.25,5,93,0,67.2,75,0.41,710,0,3,4
38,104.21,10,288,0,74.5,94,0.12,738,0,1,3
25,207.04,12,149,0,11.1,60,0.35,659,0,7,3
68,72.36,6,364,0,54.4,39,0.13,593,1,0,1
71,93.19,7,156,0,1.3,20,0.32,1077,2,0,2
38,101.09,9,215,0,92.8,86,0.2,502,0,7,1
73,33.41,6,259,0,52.4,88,0.59,402,2,2,4
37,25.5,12,99,0,3.7,58,0.36,1782,1,9,0
25,148.56,11,121,0,68.3,64,0.06,876,2,8,2
75,108.63,11,131,0,50.95,14,0.28,1188,0,6,1
63,30.84,10,4,0,73.8,36,0.31,875,0,3,4
48,239.18,6,232,0,13.4,13,0.11,1235,1,5,4
67,95.37,14,166,0,50.95,1,0.36,1546,0,9,3
74,53.81,14,56,0,73.3,91,0.25,1168,2,6,1
46,63.39,11,30,0,80.1,13,0.41,314,0,9,1
65,86.36,15,6,0,1.6,35,0.12,1202,0,0,4
26,303.35,9,11,0,28.4,8,0.17,718,2,8,1
32,131.6,12,9,0,88.5,18,0.22,527,1,5,3
47,294.39,15,156,0,25.8,34,0.25,1132,0,9,2
43,165.01,5,212,0,50.95,52,0.51,314,0,6,4
27,137.42,17,140,0,69.7,70,0.3,245,2,5,3
46,16.98,15,126,0,98.6,58,0.24,140,1,5,3
71,79.93,13,197,0,50.95,27,0.05,1137,0,1,0
33,30.52,17,136,0,50.95,18,0.55,544,0,3,2
53,93.19,10,178,0,55.9,57,0.42,325,0,0,3
37,106.99,6,87,0,23.4,9,0.07,1834,0,1,0
62,72.91,14,266,0,36.9,64,0.06,555,2,6,0
71,149.62,9,163,0,43.4,79,0.12,428,2,6,1
54,61.5,15,248,0,1.9,23,0.1,1284,1,2,3
39,56.59,8,0,0,0.8,59,0.21,994,1,9,4
24,168.61,17,276,0,22.4,67,0.15,1631,1,9,1
40,99.97,8,171,0,51.2,73,0.04,75,1,2,2
58,68.64,9,355,0,95.6,22,0.31,1297,0,4,4
57,160.84,15,261,0,97.3,50,0.26,1416,2,7,4
46,93.19,12,141,0,64.7,23,0.14,1738,0,9,0
33,316.06,10,92,0,82.7,84,0.16,1720,1,7,3
55,127.07,6,128,0,90.1,52,0.35,795,1,9,0
45,198.33,13,135,0,83.9,7,0.41,479,0,3,0
65,231.54,10,110,0,54.4,17,0.09,1569,0,4,3
55,46.63,7,43,0,70.4,3,0.33,708,1,8,3
48,264.04,10,210,0,0.4,7,0.15,771,0,4,3
31,86.07,9,342,0,64.8,77,0.04,475,2,6,0
70,149.3,5,358,0,42.6,41,0.24,1276,1,2,3
50,215.78,7,360,0,64.5,23,0.07,1502,0,6,3
74,188.51,11,330,0,69.4,37,0.03,812,1,8,4
26,75.56,13,246,0,9.8,68,0.13,963,0,1,0
74,125.42,14,231,0,87.5,73,0.43,1206,0,6,3
44,54.49,10,291,0,17.6,70,0.27,1723,1,6,0
41,46.48,7,169,0,1.0,64,0.25,137,2,6,2
30,107.94,8,233,0,43.0,18,0.25,1153,0,5,1
43,119.57,4,7,0,9.0,35,0.38,1748,0,7,4
46,55.71,11,301,0,95.6,23,0.15,1438,1,4,4
68,93.19,7,99,0,28.4,95,0.61,1175,1,1,0
66,120.46,5,252,0,22.4,84,0.44,1822,1,4,3
60,86.52,5,307,0,26.2,7,0.38,364,0,3,0
45,38.17,6,281,0,28.3,61,0.1,170,0,7,1
45,66.35,6,290,0,6.3,76,0.17,643,1,1,4
25,73.18,8,187,0,54.0,49,0.37,128,0,3,4
40,85.64,15,122,0,1.8,57,0.42,324,0,0,1
46,101.67,13,131,0,74.7,68,0.29,543,0,5,0
22,174.57,12,235,0,76.8,12,0.62,28,0,6,4
59,69.58,8,220,0,40.0,15,0.29,1654,2,5,3
24,54.74,11,61,0,97.1,2,0.35,1658,0,4,0
59,29.76,9,319,0,78.2,47,0.18,1467,0,1,3
53,231.66,7,177,0,12.3,75,0.12,1135,1,3,2
58,134.35,8,219,0,50.95,56,0.08,83,1,8,1
44,10.7,6,170,0,84.5,97,0.19,133,1,3,4
75,108.88,18,81,0,70.4,14,0.4,1588,0,5,1
63,250.01,16,13,0,65.3,27,0.29,807,1,6,1
19,86.0,19,269,0,60.5,4,0.14,89,1,8,3
42,127.18,11,53,0,99.0,38,0.28,977,0,4,4
26,42.95,8,130,0,47.8,84,0.54,429,1,8,2
70,26.36,11,97,0,16.6,2,0.4,1790,1,7,1
44,93.19,12,200,0,29.4,4,0.31,362,1,0,3
18,104.04,13,359,0,37.5,24,0.32,335,0,6,3
40,209.51,8,260,0,31.6,9,0.32,879,1,5,4
27,95.13,10,220,0,3.0,19,0.44,413,0,1,0
59,103.21,10,4,0,7.4,62,0.6,101,0,2,0
69,94.58,7,116,0,0.5,72,0.54,1170,0,8,2
42,224.21,7,300,0,67.9,41,0.26,1632,0,9,3
71,204.01,8,191,0,66.5,92,0.56,773,0,2,0
78,91.04,8,115,0,6.8,77,0.43,299,1,4,1
